"Step","Name: ppo_me_neg30p10 - Training/objective_proportion","Name: ppo_me_neg30p10 - Training/objective_proportion__MIN","Name: ppo_me_neg30p10 - Training/objective_proportion__MAX","Name: ppo_me_neg30p100 - Training/objective_proportion","Name: ppo_me_neg30p100 - Training/objective_proportion__MIN","Name: ppo_me_neg30p100 - Training/objective_proportion__MAX","Name: ppo_me30 - Training/objective_proportion","Name: ppo_me30 - Training/objective_proportion__MIN","Name: ppo_me30 - Training/objective_proportion__MAX"
"724","0.05379310344827587","0.05103448275862073","0.05655172413793103","0.06436781609195395","0.053793103448275814","0.07310344827586195","0.04781609195402303","0.040000000000000056","0.06068965517241383"
"725","0.05371900826446282","0.05096418732782373","0.05647382920110192","0.06427915518824603","0.05371900826446276","0.07300275482093652","0.047750229568411434","0.039944903581267274","0.06060606060606064"
"726","0.053645116918844576","0.05089408528198078","0.05639614855570838","0.06419073819348917","0.05364511691884452","0.07290233837689121","0.047684548372306325","0.039889958734525506","0.060522696011004164"
"727","0.05357142857142858","0.05082417582417586","0.05631868131868131","0.06410256410256403","0.05357142857142853","0.07280219780219768","0.047619047619047665","0.039835164835164895","0.060439560439560475"
"728","0.05349794238683129","0.05075445816186561","0.05624142661179698","0.06401463191586641","0.05349794238683123","0.07270233196159111","0.04755372656607229","0.0397805212620028","0.060356652949245575"
"729","0.053424657534246585","0.05068493150684935","0.056164383561643834","0.06392694063926935","0.053424657534246536","0.07260273972602728","0.04748858447488589","0.03972602739726033","0.060273972602739756"
"730","0.053351573187414514","0.05061559507523943","0.0560875512995896","0.06383948928408567","0.05335157318741446","0.0725034199726401","0.04742362061103516","0.03967168262653905","0.060191518467852284"
"731","0.053734061930783256","0.051912568306010966","0.056010928961748634","0.0637522768670309","0.05327868852459012","0.07240437158469934","0.04735883424408019","0.03961748633879788","0.060109289617486364"
"732","0.054115507048658494","0.05184174624829472","0.05593451568894952","0.06366530241018639","0.05320600272851292","0.07230559345156878","0.04729422464756713","0.039563437926330214","0.06002728512960439"
"733","0.05404178019981836","0.05177111716621258","0.055858310626702996","0.0635785649409627","0.05313351498637598","0.07220708446866474","0.04768392370572211","0.03950953678474121","0.06130790190735697"
"734","0.05396825396825398","0.05170068027210888","0.055782312925170066","0.06349206349206343","0.053061224489795875","0.07210884353741485","0.047619047619047665","0.039455782312925236","0.061224489795918394"
"735","0.053894927536231894","0.05163043478260874","0.05570652173913043","0.06340579710144921","0.052989130434782566","0.07201086956521728","0.047554347826087","0.03940217391304354","0.061141304347826116"
"736","0.05382180009045682","0.05156037991858892","0.05563093622795115","0.06331976481230207","0.052917232021709594","0.07191316146540017","0.047489823609226635","0.0393487109905021","0.06105834464043422"
"737","0.05420054200542007","0.051490514905149096","0.05555555555555555","0.06323396567299","0.052845528455284514","0.07181571815718146","0.04742547425474259","0.0392953929539296","0.06097560975609759"
"738","0.054578258908434825","0.05142083897158326","0.05683355886332881","0.06314839873703197","0.05277401894451958","0.07171853856562913","0.04736129905277406","0.03924221921515568","0.06089309878213805"
"739","0.054504504504504524","0.051351351351351396","0.056756756756756746","0.06306306306306302","0.052702702702702664","0.07162162162162151","0.04729729729729734","0.039189189189189254","0.060810810810810835"
"740","0.05443094916779128","0.05128205128205133","0.056680161943319825","0.06297795771479978","0.05263157894736838","0.07152496626180826","0.0472334682860999","0.039136302294197095","0.06072874493927128"
"741","0.054357592093441154","0.05121293800539088","0.05660377358490565","0.06289308176100623","0.05256064690026951","0.07142857142857133","0.04716981132075476","0.03908355795148254","0.0606469002695418"
"742","0.05428443248093317","0.05114401076716021","0.05652759084791385","0.0628084342754598","0.05248990578734855","0.07133243606998645","0.047106325706594926","0.0390309555854644","0.06056527590847916"
"743","0.054211469534050184","0.051075268817204346","0.0564516129032258","0.06317204301075263","0.052419354838709645","0.07258064516129023","0.047043010752688214","0.038978494623655977","0.06048387096774196"
"744","0.05413870246085012","0.05100671140939602","0.05637583892617449","0.0630872483221476","0.05234899328859057","0.07248322147650997","0.046979865771812124","0.03892617449664436","0.06040268456375841"
"745","0.05406613047363718","0.05093833780160863","0.056300268096514734","0.0630026809651474","0.052278820375335086","0.07238605898123315","0.04736371760500452","0.04021447721179631","0.060321715817694396"
"746","0.05443998215082554","0.050870147255689474","0.0575635876840696","0.06291834002677371","0.052208835341365424","0.07228915662650594","0.04774654172244538","0.04016064257028119","0.06157965194109775"
"747","0.05436720142602497","0.050802139037433205","0.05748663101604277","0.0632798573975044","0.052139037433155046","0.0735294117647058","0.04768270944741537","0.04010695187165782","0.06149732620320858"
"748","0.05429461504227861","0.05073431241655546","0.05740987983978637","0.06319537160658652","0.05206942590120157","0.07343124165554064","0.04761904761904765","0.04005340453938591","0.06141522029372499"
"749","0.05422222222222223","0.05066666666666672","0.05733333333333332","0.06311111111111106","0.05199999999999996","0.07333333333333325","0.048444444444444484","0.04000000000000006","0.06266666666666669"
"750","0.05415002219263206","0.050599201065246395","0.057256990679094524","0.06347092765201948","0.05193075898801594","0.07323568575233014","0.04837993786063031","0.039946737683089276","0.06258322237017312"
"751","0.05407801418439717","0.05053191489361708","0.05718085106382977","0.06382978723404249","0.05186170212765954","0.07446808510638289","0.048758865248226986","0.03989361702127666","0.06382978723404258"
"752","0.05400619743249226","0.05046480743691905","0.05710491367861884","0.06374501992031867","0.051792828685258925","0.07436918990703843","0.0486941124391324","0.039840637450199265","0.06374501992031875"
"753","0.05437665782493369","0.051724137931034544","0.057029177718832876","0.06366047745358085","0.05172413793103444","0.07427055702917763","0.048629531388152125","0.039787798408488124","0.06366047745358093"
"754","0.05430463576158941","0.05165562913907291","0.05695364238410595","0.0635761589403973","0.0516556291390728","0.07417218543046349","0.04856512141280358","0.03973509933774841","0.06357615894039738"
"755","0.054232804232804244","0.05158730158730165","0.05687830687830687","0.06393298059964721","0.05158730158730154","0.07407407407407399","0.04850088183421521","0.03968253968253975","0.06349206349206352"
"756","0.05416116248348746","0.05151915455746373","0.05680317040951122","0.06472919418758251","0.05151915455746363","0.07529722589167759","0.04931748128577723","0.03963011889035674","0.06472919418758259"
"757","0.054089709762532995","0.05145118733509241","0.0567282321899736","0.06464379947229544","0.051451187335092304","0.07519788918205796","0.0496921723834653","0.039577836411609564","0.06596306068601586"
"758","0.054457619675011","0.05138339920948622","0.05797101449275361","0.06455862977602102","0.05138339920948612","0.07509881422924893","0.04962670180061488","0.039525691699604806","0.0658761528326746"
"759","0.05482456140350878","0.051315789473684266","0.05921052631578946","0.06447368421052625","0.05131578947368416","0.07499999999999991","0.04956140350877197","0.039473684210526376","0.06578947368421056"
"760","0.05519053876478319","0.05124835742444158","0.059132720105124825","0.06438896189224698","0.051248357424441476","0.07490144546649137","0.04949627682873417","0.03942181340341662","0.06570302233902764"
"761","0.055118110236220486","0.05118110236220478","0.05905511811023621","0.06474190726159224","0.052493438320209924","0.07480314960629912","0.04943132108486444","0.03937007874015754","0.06561679790026251"
"762","0.05504587155963303","0.05111402359108787","0.058977719528178235","0.06465705548274349","0.05242463958060283","0.07470511140235901","0.04936653560506776","0.039318479685452226","0.06553079947575365"
"763","0.05541012216404887","0.05104712041884822","0.05890052356020942","0.06457242582897027","0.05235602094240833","0.07460732984293184","0.049738219895288004","0.040575916230366556","0.06544502617801051"
"764","0.05533769063180829","0.0509803921568628","0.0588235294117647","0.06448801742919384","0.05228758169934636","0.07450980392156853","0.04967320261437913","0.04052287581699353","0.06535947712418305"
"765","0.05526544821583987","0.05091383812010449","0.058746736292428194","0.06440382941688419","0.05221932114882502","0.07441253263707562","0.049608355091383866","0.04046997389033949","0.06527415143603138"
"766","0.05519339417644503","0.050847457627118696","0.05867014341590612","0.06431986093003035","0.05215123859191651","0.07431551499348099","0.049978270317253416","0.040417209908735395","0.06649282920469365"
"767","0.05512152777777779","0.05078125000000005","0.05859374999999999","0.06423611111111105","0.05208333333333329","0.0742187499999999","0.049913194444444496","0.0403645833333334","0.06640625000000004"
"768","0.05504984828781969","0.05071521456436936","0.058517555266579965","0.06415257910706539","0.05201560468140438","0.07412223667100121","0.04984828781967929","0.04031209362808849","0.06631989596879068"
"769","0.05497835497835498","0.050649350649350694","0.05844155844155843","0.06406926406926401","0.0519480519480519","0.07402597402597394","0.05021645021645026","0.04155844155844162","0.06623376623376627"
"770","0.054907047124945964","0.05058365758754868","0.05836575875486381","0.06398616515348028","0.05188067444876779","0.07392996108949408","0.05015131863380895","0.04150453955901433","0.06614785992217903"
"771","0.05483592400690846","0.05051813471502595","0.0582901554404145","0.06390328151986178","0.05181347150259063","0.07383419689119163","0.0500863557858377","0.0414507772020726","0.06606217616580315"
"772","0.05476498490728762","0.050452781371280765","0.058214747736093135","0.06382061233290205","0.05174644243208275","0.0737386804657179","0.05002156101768009","0.0413971539456663","0.06597671410090561"
"773","0.05469422911283376","0.05038759689922485","0.05813953488372092","0.06373815676141252","0.05167958656330745","0.07364341085271309","0.04995693367786396","0.04134366925064606","0.0658914728682171"
"774","0.0546236559139785","0.05032258064516133","0.058064516129032254","0.06365591397849457","0.05161290322580641","0.07354838709677411","0.04989247311827962","0.041290322580645224","0.06580645161290327"
"775","0.054553264604811004","0.05025773195876293","0.05798969072164948","0.06400343642611679","0.051546391752577275","0.07474226804123703","0.04982817869415812","0.04123711340206192","0.06572164948453613"
"776","0.05448305448305449","0.05019305019305024","0.05791505791505791","0.0643500643500643","0.051480051480051435","0.07593307593307584","0.04976404976404982","0.041184041184041245","0.06563706563706569"
"777","0.054841473864610114","0.05141388174807202","0.05784061696658097","0.06426735218508992","0.05141388174807193","0.07583547557840607","0.05012853470437023","0.04241645244215942","0.06555269922879182"
"778","0.05477107402652975","0.051347881899871675","0.05776636713735558","0.06461275139067174","0.052631578947368376","0.07573812580231055","0.050064184852374884","0.042362002567394134","0.06546854942233638"
"779","0.05470085470085471","0.05128205128205133","0.05769230769230769","0.06452991452991447","0.052564102564102516","0.07564102564102554","0.050000000000000044","0.042307692307692345","0.06538461538461543"
"780","0.054630815194195485","0.051216389244558305","0.057618437900128036","0.06444728979940241","0.052496798975672165","0.07554417413572333","0.04993597951344434","0.0422535211267606","0.06530089628681182"
"781","0.054560954816709306","0.05115089514066501","0.05754475703324808","0.06436487638533668","0.05242966751918154","0.07544757033248072","0.049872122762148384","0.042199488491048626","0.06521739130434787"
